IDCNTRY,IDSCHOOL,IDTEALIN,IDTEACH,IDLINK,experience,sex,age,prob_class_size,prob_much_material,prob_much_time,prob_need_prep,prob_need_class_time,prob_much_pressure,prob_change_material,prob_admin_tasks,class_size,stud_lang_diff,style_daily_lives,style_explain_work,style_challenge,style_discussion,style_link_previous,style_procedures,style_express_ideas,class_time,stud_explain_new,stud_explain_solve,stud_memorize,stud_practice,stud_apply,stud_class_work,stud_heterogeneous,stud_homogenous,computer_math,computer_stud,computer_class,computer_school,computer_class_freq,computer_low_freq,computer_high_freq,computer_spec_freq,hw_freq,hw_time,hw_correct,hw_self_correct,hw_discuss,hw_complete,hw_graded,assess_observe,assess_ask,assess_short,assess_long,assess_projects,pd_hours,language,school_acad_focus_score,limited_by_needs_score,school_safe_score,job_satisfaction_score,school_acad_focus,limited_by_needs,school_safe,job_satisfaction,num_coverage,alg_coverage,geo_coverage,data_coverage,edu_level,study_stem,study_edu,mmat_avg,ssci_avg,malg_avg,mapp_avg,mdat_avg,mgeo_avg,mkno_avg,mnum_avg,mrea_avg,sapp_avg,sbio_avg,sche_avg,sear_avg,skno_avg,sphy_avg,srea_avg
792,5102,51020101,510201,1,10.0,Male,30–39,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,29.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,200.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,,,,,,,,2.0,30.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,More than 35 hours,Turkish,7.30893,8.63238,6.28831,11.74559,Medium Emphasis,Somewhat Limited,Less than Safe and Orderly,Very Satisfied,100.0,71.42857,33.33333,100.0,ISCED Level 6,1,1,477.1366660799998,502.03463216000006,479.69929319999994,474.23500599999994,483.00251696,472.51388111999995,480.19156160000006,478.06238880000006,483.28017095999996,499.13219688,508.49425632,490.84726376,508.79075792000003,487.63372912000005,508.6624371999999,513.6894640799999
792,5103,51030101,510301,1,4.0,Female,25–29,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,22.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,280.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,3.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,None,Turkish,8.24467,10.14509,12.56459,10.25874,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,100.0,71.42857,66.66667,100.0,ISCED Level 6,1,1,498.614363894737,513.5860197894737,493.3789604210527,488.8451547368421,489.84673673684205,488.72050526315786,500.49114905263156,492.476163368421,500.8009574736842,514.0321708421052,507.7011217894738,517.4411068421052,487.4960929473684,498.0211587368421,504.04890273684214,523.5639913684211
792,5104,51040101,510401,1,6.0,Male,25–29,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,25.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,180.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,,,,,,,,1.0,30.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,None,Turkish,7.62867,8.15603,7.22558,9.7693,Medium Emphasis,Somewhat Limited,Less than Safe and Orderly,Satisfied,100.0,85.71429,100.0,100.0,ISCED Level 6,0,0,467.8002898181818,488.56636000000003,448.31809890909085,465.0367457272727,461.12247309090907,460.4444990000001,461.68248063636366,464.6740035454546,467.5783107272727,488.2351154545456,480.09571727272726,481.6247462727273,486.71582345454533,475.1453579090909,483.3910610000001,491.10255618181816
792,5105,51050101,510501,1,25.0,Female,40–49,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,280.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,,,,,,,,2.0,60.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,Less than 6 hours,Turkish,10.05102,7.67828,9.61153,9.22836,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,100.0,33.33333,100.0,ISCED Level 6,1,0,541.0871103809524,558.4735556190475,533.629070952381,525.4680041904762,533.2766334285714,530.9912662857142,542.8348758095239,535.3940646666666,542.728226952381,557.3598874285714,556.6619920952381,559.0256606666665,564.1647696190477,547.6441115238096,557.5015423809524,564.1371919047621
792,5106,51060101,510601,1,7.0,Female,30–39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,280.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,,,,,,,,1.0,60.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,None,Turkish,6.97746,7.18242,6.79059,9.22836,Medium Emphasis,Very Limited,Less than Safe and Orderly,Satisfied,100.0,57.14286,50.0,100.0,ISCED Level 6,1,1,445.4982285714286,480.6964562857143,447.29518533333317,444.90954171428564,455.55976895238086,448.84684457142856,443.7623519047619,448.7923703809523,453.3577294285715,473.67028733333325,476.6646624761905,469.2564688571429,479.17273095238096,467.73816771428585,478.5677971428572,488.3143293333334
792,5107,51070101,510701,1,4.0,Female,25–29,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,27.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,80.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,,,,,,,,0.0,,,,,,,2.0,2.0,1.0,2.0,1.0,None,Turkish,8.8469,7.18242,9.61153,11.74559,Medium Emphasis,Very Limited,Safe and Orderly,Very Satisfied,100.0,100.0,100.0,100.0,ISCED Level 6,1,1,419.73451381818177,447.99246418181815,404.37028881818185,416.0937459999999,411.9206080909091,412.72787881818186,403.50733172727286,415.8482670909091,423.3102982727272,441.18617100000006,453.9266807272727,438.58923109090915,447.2890569090909,437.89660581818174,440.7264363636364,446.2902857272727
792,5108,51080101,510801,1,1.0,Male,25–29,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,200.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,2.0,30.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,None,Turkish,9.74934,8.63238,13.87035,11.74559,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,100.0,100.0,83.33333,83.33333,ISCED Level 6,1,1,456.63220425000003,506.21618975,447.46679162500004,467.33305275,461.241343125,465.37366024999994,445.719684125,461.5911896250001,470.134831125,506.514532,490.38310824999996,500.71026712500003,513.5731835,486.6967858749999,517.8102811250001,507.40338462499994
792,5109,51090101,510901,1,13.0,Female,30–39,2.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,37.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,280.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,,,,,,,,2.0,60.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,None,Turkish,8.24467,8.15603,7.22558,8.48286,Medium Emphasis,Somewhat Limited,Less than Safe and Orderly,Satisfied,100.0,85.71429,50.0,100.0,ISCED Level 6,1,1,485.5554845714286,508.92421400000006,470.04803021428586,474.88772407142864,503.92841607142844,474.6423620714286,475.82142735714285,473.4909539285714,487.31249949999994,508.3038932142858,504.5005677142857,498.19336421428574,501.1504582142858,496.6091367142856,519.2184947142857,515.652573857143
792,5110,51100101,511001,1,3.0,Female,25–29,3.0,3.0,2.0,3.0,3.0,0.0,2.0,2.0,29.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,,3.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,,,,,,,,2.0,60.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,6–15 hours,Turkish,8.54651,6.64377,8.39631,8.48286,Medium Emphasis,Very Limited,Safe and Orderly,Satisfied,100.0,100.0,,,ISCED Level 6,1,1,344.3253561666666,363.2255155,313.82081408333335,329.57495075,335.71096183333333,319.81216508333335,317.3015066666667,328.95174249999997,340.4022897500001,366.1696346666667,365.77522608333334,323.94626666666665,360.888815,349.24966291666664,364.21301533333326,358.9303312500001
792,5111,51110101,511101,1,12.0,Male,30–39,2.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,29.0,3.0,2.0,3.0,1.0,0.0,2.0,1.0,3.0,200.0,3.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,,,,,,,,1.0,60.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,Less than 6 hours,Turkish,6.62777,7.18242,8.01327,5.28118,Medium Emphasis,Very Limited,Safe and Orderly,Less than Satisfied,100.0,71.42857,33.33333,66.66667,ISCED Level 6,1,1,437.82820952000003,461.58030808,431.25424895999987,432.39209208000017,445.08489175999995,428.34145168,427.95171824,425.9215004,437.76963136000006,455.6382992000001,455.56963551999996,448.77438623999996,452.0711647999999,445.77194552000003,453.81588184,462.97313936
792,5112,51120101,511201,1,11.0,Female,30–39,1.0,2.0,2.0,3.0,3.0,2.0,1.0,0.0,25.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,200.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,,,,,,,,3.0,90.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,None,Turkish,10.65284,5.18385,13.87035,11.74559,High Emphasis,Very Limited,Very Safe and Orderly,Very Satisfied,100.0,71.42857,83.33333,83.33333,ISCED Level 6,1,1,471.61907923809514,478.2557896190477,471.10876742857135,470.5926386666667,489.7035170476191,462.5284775238096,463.6176968571429,463.227773142857,480.29690171428564,486.17809009523825,487.38392466666676,492.1059814285714,483.21006352380954,467.18581628571434,491.67097104761905,496.2584156190475
792,5113,51130303,511303,3,19.0,Female,40–49,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,280.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,0.0,,,,,,,,1.0,30.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,6–15 hours,Turkish,9.44792,5.18385,8.39631,7.74231,Medium Emphasis,Very Limited,Safe and Orderly,Satisfied,100.0,71.42857,50.0,83.33333,ISCED Level 6,1,1,528.53625704,548.2658285599999,531.78703344,526.1356772,530.5474748,522.5848344000001,534.27228992,527.91708856,539.58276872,542.82406696,537.49356288,545.72095768,540.6583178399999,537.743,551.5184749599999,558.6855144000001
792,5114,51140101,511401,1,2.0,Male,Under 25,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,27.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,200.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,2.0,60.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,6–15 hours,Turkish,8.8469,11.28828,11.14932,11.74559,Medium Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,100.0,100.0,83.33333,100.0,ISCED Level 6,1,1,494.9432924761905,506.24964,500.69659276190464,492.31364847619045,506.7428072380952,497.454466,491.425407047619,494.13450085714294,502.29064085714276,498.9810729523808,509.16403828571424,520.1694082857142,498.74367152380955,500.86866219047624,503.1635172380952,520.1253174285715
792,5115,51150103,511501,3,6.0,Female,30–39,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,44.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,250.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,Less than 6 hours,Turkish,7.62867,9.11668,6.79059,8.48286,Medium Emphasis,Somewhat Limited,Less than Safe and Orderly,Satisfied,100.0,71.42857,83.33333,83.33333,ISCED Level 6,1,1,443.07798644444443,487.1573052777776,436.8826814444445,446.9271675,451.7465761111112,442.03286972222236,437.22978966666676,437.41224166666666,453.6418573333333,485.7345075,488.0714452777777,474.34558838888887,482.44383538888894,460.9781330555555,487.4278036111112,498.2161230555556
792,5116,51160101,511601,1,15.0,Female,30–39,2.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,30.0,0.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,280.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,0.0,,,,,,,,2.0,30.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,None,Turkish,11.85103,9.11668,13.87035,9.22836,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,100.0,100.0,33.33333,83.33333,ISCED Level 6,1,1,552.1452325925925,574.6370642962962,552.4483927407408,542.541026962963,553.8330989629628,550.1072962962962,547.3658280740741,546.5388407407407,562.5908431111112,575.370992,560.4383251111111,578.3609957037037,578.4974552592593,570.125623037037,572.2842540740742,581.3444102962962
792,5117,51170101,511701,1,1.0,Female,25–29,2.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,30.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,280.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,None,Turkish,9.74934,10.69865,11.14932,11.74559,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,100.0,85.71429,33.33333,100.0,ISCED Level 6,1,1,463.2012215652174,487.49343478260863,455.7086517391304,460.02020982608695,477.1992946086957,454.3691813913043,456.88241530434783,464.56022904347833,470.8978787826087,496.26067956521734,483.2102003478261,482.7000053913043,488.8271156521738,469.6780410434782,491.6412089565216,502.47920817391304
792,5118,51180101,511801,1,6.0,Female,25–29,0.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,19.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,200.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,,,,,,,,1.0,30.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6–15 hours,Turkish,6.62777,8.15603,7.62717,11.74559,Medium Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,100.0,71.42857,33.33333,83.33333,ISCED Level 7,1,1,471.72416317647054,503.36445599999996,461.6135009411765,459.91318141176475,483.0809530588235,466.6631674117648,460.75142894117647,462.41973564705887,466.15848776470585,507.774660117647,502.1228782352942,501.69585376470604,489.69646364705886,483.132554,492.2612584705882,516.2367357647059
792,5119,51190101,511901,1,6.0,Male,25–29,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,21.0,0.0,3.0,3.0,1.0,0.0,3.0,3.0,3.0,280.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,3.0,30.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,More than 35 hours,Turkish,11.55005,6.64377,13.87035,11.74559,High Emphasis,Very Limited,Very Safe and Orderly,Very Satisfied,100.0,100.0,100.0,100.0,ISCED Level 6,1,1,523.0702867058823,542.8193725882352,543.2077018823529,513.5583503529411,523.5106356470587,521.9198292941177,526.4242827058823,523.4752791764705,536.4452191764708,541.5605480000002,538.5036667058823,550.3195688235294,538.1257771764706,539.4345108235294,550.719276117647,558.7053644705884
792,5120,51200101,512001,1,18.0,Female,40–49,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,24.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,200.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,60.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6–15 hours,Turkish,11.55005,9.11668,13.87035,11.74559,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,100.0,85.71429,50.0,100.0,ISCED Level 6,1,0,452.6396344210527,484.410842631579,451.8057973684211,453.9700803157895,466.27072431578944,434.98335147368425,450.69738084210536,445.5199815789474,464.81250957894736,479.43831315789475,483.30357221052634,475.66929315789486,492.62687915789485,473.9435232631579,484.97997863157894,485.50945021052644
792,5121,51210101,512101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,422.0729724761905,456.0495881904762,411.4917941904762,414.5085530476191,430.44041038095236,421.4937684761905,414.4507542857143,411.11435980952376,432.64374314285715,451.6182564761905,453.5880052380952,449.26615952380973,444.8237255238094,444.1785426666667,453.51221361904766,466.4457057142856
792,5122,51220103,512201,3,5.0,Male,30–39,1.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,23.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,280.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,0.0,,,,,,,2.0,2.0,2.0,2.0,2.0,More than 35 hours,Turkish,11.25098,9.11668,11.14932,11.74559,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,100.0,57.14286,66.66667,83.33333,ISCED Level 6,1,1,505.8233275555556,531.5948418888888,504.99511099999995,505.77292211111114,532.0425211111111,517.1693355555556,510.1751207777778,505.68494722222226,532.3738204444444,540.6593342222222,537.0256482222222,543.3052514444445,522.9201578888889,529.3916102222224,540.0390401111111,549.7816295555556
792,5123,51230101,512301,1,1.0,Female,Under 25,2.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,29.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,,,,,,,,3.0,60.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,6–15 hours,Turkish,11.25098,11.28828,13.87035,11.74559,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,100.0,71.42857,66.66667,83.33333,ISCED Level 6,1,1,499.7232982399999,517.4425515199997,498.82612608000005,489.54814128,501.69343087999994,485.63974448,497.89242064000007,490.13758024,510.50981631999997,511.83046712000004,510.27966856000006,520.608828,514.2231571200001,497.8463933599999,517.2964557599998,531.8965192800002
792,5124,51240101,512401,1,8.0,Male,30–39,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,20.0,0.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,280.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,None,Turkish,9.14714,8.15603,11.14932,8.48286,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,100.0,100.0,33.33333,100.0,ISCED Level 6,1,1,582.8869725555555,597.6119404444446,584.4734871111112,564.8311593333333,588.2042792222223,569.6288977777779,590.904582,572.4241796666666,584.313445,592.6212222222221,580.4083591111113,603.18928,584.961905,585.5306584444444,600.872112,599.6742551111112
792,5127,51270101,512701,1,9.0,Female,30–39,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,35.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,280.0,3.0,3.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,,,,,,,,2.0,90.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,Less than 6 hours,Turkish,9.74934,8.15603,7.62717,8.48286,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,100.0,33.33333,83.33333,ISCED Level 6,1,1,544.4249770666667,554.5269167333333,544.7818950666667,529.9785824000002,541.0752573999999,537.5299346666667,548.1186288666668,543.0981866,550.0604606,547.393837,548.6210024,559.4177534666667,541.0315420666666,549.7257886000002,552.2462405333334,563.8282796666666
792,5128,51280101,512801,1,6.0,Male,25–29,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,42.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,320.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,,,,,,,,2.0,90.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,None,Turkish,12.78977,11.93195,8.78337,11.74559,High Emphasis,Not Limited,Safe and Orderly,Very Satisfied,100.0,57.14286,83.33333,100.0,ISCED Level 6,1,1,519.4221241578947,527.7986871052632,515.1621814736842,515.7573762631579,523.6294511052631,515.9365248947369,522.399472368421,515.3764943684209,524.7765822631579,529.4918230526316,528.7327095263157,530.400769631579,509.4560059473686,520.1669545789476,533.069423894737,544.8631174210526
792,5129,51290101,512901,1,6.0,Female,25–29,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,30.0,0.0,,,,,,,,200.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,Less than 6 hours,Turkish,7.30893,8.63238,8.39631,8.48286,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,57.14286,33.33333,100.0,ISCED Level 6,1,1,457.1371196153846,469.36956038461534,451.10468676923085,449.2331946153846,462.3847191538461,458.9602294615386,444.83196892307683,453.9231703846154,462.91095330769235,462.74705153846173,469.18583507692296,462.8127843846153,467.206698,455.35111869230764,462.7769663076923,471.9176363076924
792,5130,51300101,513001,1,17.0,Male,40–49,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,30.0,0.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,300.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,,,,,,,,2.0,90.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6–15 hours,Turkish,11.85103,9.11668,8.01327,8.48286,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,85.71429,100.0,83.33333,ISCED Level 6,1,1,436.70287708333336,468.61200825,424.520555,433.7833138333333,443.7214138333334,428.98697316666676,417.0337835833334,428.6216225833334,440.8364509166667,461.02468700000003,466.8867714166667,438.88177691666664,461.9744503333333,462.02743775,475.1828124166666,473.4093024166668
792,5131,51310101,513101,1,5.0,Female,25–29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,280.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,3.0,90.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,None,Turkish,9.44792,10.69865,9.61153,8.48286,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,100.0,33.33333,100.0,ISCED Level 6,1,1,455.6717284761905,474.69169628571433,454.9121985714286,459.8084701904762,467.523048952381,459.1231534285714,454.10139266666675,453.30423599999995,470.1619344761905,477.3089152380952,475.6431660000001,458.56192809523816,476.201581047619,466.56080609523804,475.9475659047619,492.71936828571427
792,5132,51320101,513201,1,20.0,Female,40–49,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,31.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,200.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,2.0,60.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,None,Turkish,11.25098,8.63238,9.61153,11.74559,High Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,100.0,85.71429,100.0,83.33333,ISCED Level 6,1,0,477.82388214814813,500.8225193333333,470.8978094814814,476.20891562962964,487.7471051851852,465.72759688888885,474.8294080740741,479.88009592592584,485.9531401481482,499.37114103703703,496.78406807407407,492.2531748888889,502.0827664444445,491.17109844444445,511.29767703703715,504.28814229629637
792,5133,51330304,513303,4,2.0,Female,Under 25,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,25.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,250.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,16–35 hours,Turkish,9.14714,11.28828,10.58171,9.7693,Medium Emphasis,Not Limited,Very Safe and Orderly,Satisfied,100.0,85.71429,66.66667,100.0,ISCED Level 7,1,1,417.76844990476195,447.3003844761906,406.26616666666666,414.9481194285715,415.5066046666667,416.54313571428577,402.4980623809524,396.5298033333334,420.49817523809526,444.69682133333333,451.9289488571429,439.52073742857146,438.83239723809527,428.53621009523806,438.94404933333345,443.8002186666667
792,5135,51350101,513501,1,1.0,Female,Under 25,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,33.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,200.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,2.0,60.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,None,Turkish,8.24467,6.01647,7.62717,7.74231,Medium Emphasis,Very Limited,Safe and Orderly,Satisfied,100.0,100.0,100.0,100.0,ISCED Level 6,1,0,354.0562979285714,382.93717849999996,340.14208550000006,354.2476667142858,371.72335278571427,355.1846595,320.93891807142865,344.51992235714295,364.40944435714283,385.2882299285714,391.99794107142856,366.66479071428563,368.7786499999999,370.65592535714285,378.32298149999997,384.1794397857143
792,5136,51360101,513601,1,8.0,Male,30–39,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,29.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,280.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,,,,,,,,0.0,,,,,,,2.0,2.0,2.0,1.0,1.0,None,Turkish,8.54651,8.15603,8.39631,11.74559,Medium Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,100.0,100.0,50.0,83.33333,ISCED Level 6,1,1,421.8449899999999,441.70274858333323,428.8384063333333,427.28473583333334,438.52751441666663,423.134036,417.8140644999999,430.68650675000004,432.9244595833333,446.8453007499999,450.4580135833333,436.0585724999999,436.5549224999999,431.0275260833334,450.4307968333333,453.34554841666665
792,5138,51380101,513801,1,9.0,Female,30–39,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,34.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,280.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,,,,,,,,3.0,90.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,None,Turkish,10.35236,8.15603,10.58171,11.74559,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,100.0,71.42857,66.66667,83.33333,ISCED Level 6,1,1,488.93001455999996,511.97136560000007,479.95092336,488.81632448,499.2271364,481.32788016000006,490.3119339999999,485.292698,501.0347225599999,514.44615224,513.7269412,502.32365088,508.0806365599999,506.93962695999994,520.0806428800001,526.0754193600001
